geo_name_id,city,state,country,latitude,longitude,timezone,sort_order,display_name
1270996,Gonda City,Uttar Pradesh,IN,27.13181,81.95332,Asia/Kolkata,1,"Gonda City, Uttar Pradesh, IN"
1271005,Gomoh,Jharkhand,IN,23.87355,86.1516,Asia/Kolkata,1,"Gomoh, Jharkhand, IN"
1271047,Golakganj,Assam,IN,26.10216,89.82275,Asia/Kolkata,1,"Golakganj, Assam, IN"
1271050,Golaghat,Assam,IN,26.51167,93.95951,Asia/Kolkata,1,"Golaghat, Assam, IN"
1271049,Gola Gokarannath,Uttar Pradesh,IN,28.07837,80.47054,Asia/Kolkata,1,"Gola Gokarannath, Uttar Pradesh, IN"
1271052,Gola Bazar,Uttar Pradesh,IN,26.3446,83.35303,Asia/Kolkata,1,"Gola Bazar, Uttar Pradesh, IN"
1271059,Gokul,Uttar Pradesh,IN,27.43926,77.72019,Asia/Kolkata,1,"Gokul, Uttar Pradesh, IN"
1271062,Gokavaram,Andhra Pradesh,IN,17.25823,81.84985,Asia/Kolkata,1,"Gokavaram, Andhra Pradesh, IN"
1271064,Gokarna,Karnataka,IN,14.55,74.31667,Asia/Kolkata,1,"Gokarna, Karnataka, IN"
1271067,Gokak,Karnataka,IN,16.16901,74.82393,Asia/Kolkata,1,"Gokak, Karnataka, IN"
1271074,Gohpur,Assam,IN,26.88184,93.6156,Asia/Kolkata,1,"Gohpur, Assam, IN"
1271078,Gohand,Uttar Pradesh,IN,25.69871,79.54567,Asia/Kolkata,1,"Gohand, Uttar Pradesh, IN"
1271079,Gohana,Haryana,IN,29.13777,76.70247,Asia/Kolkata,1,"Gohana, Haryana, IN"
1271083,Gohadi,Madhya Pradesh,IN,26.43278,78.44205,Asia/Kolkata,1,"Gohadi, Madhya Pradesh, IN"
1271093,Gogapur,Madhya Pradesh,IN,23.55746,75.51665,Asia/Kolkata,1,"Gogapur, Madhya Pradesh, IN"
1271107,Godhra,Gujarat,IN,22.77547,73.61488,Asia/Kolkata,1,"Godhra, Gujarat, IN"
1271113,Godda,Jharkhand,IN,24.827,87.2125,Asia/Kolkata,1,"Godda, Jharkhand, IN"
1271131,Gobindpur,Jharkhand,IN,22.63393,86.07162,Asia/Kolkata,1,"Gobindpur, Jharkhand, IN"
1271130,Gobindpur,Jharkhand,IN,23.83556,86.51853,Asia/Kolkata,1,"Gobindpur, Jharkhand, IN"
1348791,Gobindapur,West Bengal,IN,22.59306,88.09139,Asia/Kolkata,1,"Gobindapur, West Bengal, IN"
1270947,Gobichettipalayam,Tamil Nadu,IN,11.45496,77.4422,Asia/Kolkata,1,"Gobichettipalayam, Tamil Nadu, IN"
1271142,Gobardanga,West Bengal,IN,22.8774,88.75479,Asia/Kolkata,1,"Gobardanga, West Bengal, IN"
1271151,Goalpara,Assam,IN,26.17668,90.62634,Asia/Kolkata,1,"Goalpara, Assam, IN"
1271146,Goa Velha,Goa,IN,15.44384,73.88572,Asia/Kolkata,1,"Goa Velha, Goa, IN"
1271175,Giridih,Jharkhand,IN,24.18622,86.30875,Asia/Kolkata,1,"Giridih, Jharkhand, IN"
1271199,Gingee,Tamil Nadu,IN,12.25282,79.41727,Asia/Kolkata,1,"Gingee, Tamil Nadu, IN"
1271212,Giddarbaha,Punjab,IN,30.19953,74.66627,Asia/Kolkata,1,"Giddarbaha, Punjab, IN"
1271213,Giddalur,Andhra Pradesh,IN,15.37439,78.92609,Asia/Kolkata,1,"Giddalur, Andhra Pradesh, IN"
1271215,Gidam,Chhattisgarh,IN,18.97431,81.39894,Asia/Kolkata,1,"Gidam, Chhattisgarh, IN"
1271393,Ghumarwin,Himachal Pradesh,IN,31.44166,76.71509,Asia/Kolkata,1,"Ghumarwin, Himachal Pradesh, IN"
1271244,Ghugus,Maharashtra,IN,19.9381,79.11192,Asia/Kolkata,1,"Ghugus, Maharashtra, IN"
1271250,Ghoti Budrukh,Maharashtra,IN,19.71641,73.62821,Asia/Kolkata,1,"Ghoti Budrukh, Maharashtra, IN"
1271259,Ghosi,Uttar Pradesh,IN,26.10587,83.5393,Asia/Kolkata,1,"Ghosi, Uttar Pradesh, IN"
1271264,Ghorawal,Uttar Pradesh,IN,24.75459,82.77965,Asia/Kolkata,1,"Ghorawal, Uttar Pradesh, IN"
1271285,Ghogha,Gujarat,IN,21.68813,72.2763,Asia/Kolkata,1,"Ghogha, Gujarat, IN"
1271288,Ghoga,Bihar,IN,25.21738,87.1571,Asia/Kolkata,1,"Ghoga, Bihar, IN"
1439622,Gho Brahmanan De,Jammu And Kashmir,IN,32.5559,74.9539,Asia/Kolkata,1,"Gho Brahmanan De, Jammu And Kashmir, IN"
1271295,Ghiror,Uttar Pradesh,IN,27.18912,78.79312,Asia/Kolkata,1,"Ghiror, Uttar Pradesh, IN"
1271306,Ghazipur,Uttar Pradesh,IN,25.58333,83.58526,Asia/Kolkata,1,"Ghazipur, Uttar Pradesh, IN"
1271308,Ghaziabad,Uttar Pradesh,IN,28.66535,77.43915,Asia/Kolkata,1,"Ghaziabad, Uttar Pradesh, IN"
1271319,Ghatsila,Jharkhand,IN,22.58531,86.47682,Asia/Kolkata,1,"Ghatsila, Jharkhand, IN"
1445378,Ghatkesar,Telangana,IN,17.45081,78.68366,Asia/Kolkata,1,"Ghatkesar, Telangana, IN"
1271343,Ghatanji,Maharashtra,IN,20.14183,78.31333,Asia/Kolkata,1,"Ghatanji, Maharashtra, IN"
1271345,Ghatampur,Uttar Pradesh,IN,26.15272,80.16803,Asia/Kolkata,1,"Ghatampur, Uttar Pradesh, IN"
1271346,Ghatal,West Bengal,IN,22.66244,87.73399,Asia/Kolkata,1,"Ghatal, West Bengal, IN"
1271361,Gharghoda,Chhattisgarh,IN,22.17427,83.3517,Asia/Kolkata,1,"Gharghoda, Chhattisgarh, IN"
1271363,Gharaunda,Haryana,IN,29.53692,76.97142,Asia/Kolkata,1,"Gharaunda, Haryana, IN"
1271374,Ghansor,Madhya Pradesh,IN,22.65976,79.95013,Asia/Kolkata,1,"Ghansor, Madhya Pradesh, IN"
1271386,Ghanaur,Punjab,IN,30.33092,76.61203,Asia/Kolkata,1,"Ghanaur, Punjab, IN"
1271413,Gevrai,Maharashtra,IN,19.26372,75.75007,Asia/Kolkata,1,"Gevrai, Maharashtra, IN"
1271422,George Town,Tamil Nadu,IN,13.0926,80.2801,Asia/Kolkata,1,"George Town, Tamil Nadu, IN"
1271439,Gaya,Bihar,IN,24.79686,85.00385,Asia/Kolkata,1,"Gaya, Bihar, IN"
1271444,Gawan,Uttar Pradesh,IN,28.41969,78.35186,Asia/Kolkata,1,"Gawan, Uttar Pradesh, IN"
1271449,Gautampura,Madhya Pradesh,IN,22.98664,75.51921,Asia/Kolkata,1,"Gautampura, Madhya Pradesh, IN"
1271453,Gauripur,Assam,IN,26.08334,89.96118,Asia/Kolkata,1,"Gauripur, Assam, IN"
1271459,Gauribidanur,Karnataka,IN,13.61072,77.51738,Asia/Kolkata,1,"Gauribidanur, Karnataka, IN"
1271464,Gaurela,Chhattisgarh,IN,22.75449,81.90107,Asia/Kolkata,1,"Gaurela, Chhattisgarh, IN"
1271495,Garui,West Bengal,IN,22.63333,88.4,Asia/Kolkata,1,"Garui, West Bengal, IN"
1271533,Gariadhar,Gujarat,IN,21.53889,71.57737,Asia/Kolkata,1,"Gariadhar, Gujarat, IN"
1271534,Gariaband,Chhattisgarh,IN,20.63323,82.06221,Asia/Kolkata,1,"Gariaband, Chhattisgarh, IN"
1271493,Garhwa,Jharkhand,IN,24.16002,83.80755,Asia/Kolkata,1,"Garhwa, Jharkhand, IN"
1271538,Garhshankar,Punjab,IN,31.21537,76.14149,Asia/Kolkata,1,"Garhshankar, Punjab, IN"
1271543,Garhmuktesar,Uttar Pradesh,IN,28.78732,78.10214,Asia/Kolkata,1,"Garhmuktesar, Uttar Pradesh, IN"
1271551,Garhi Pukhta,Uttar Pradesh,IN,29.5498,77.30881,Asia/Kolkata,1,"Garhi Pukhta, Uttar Pradesh, IN"
1271575,Garhdiwala,Punjab,IN,31.74147,75.75567,Asia/Kolkata,1,"Garhdiwala, Punjab, IN"
1271563,Garhakota,Madhya Pradesh,IN,23.7791,79.14321,Asia/Kolkata,1,"Garhakota, Madhya Pradesh, IN"
11280421,Garha Brahman,Madhya Pradesh,IN,23.86873,77.35731,Asia/Kolkata,1,"Garha Brahman, Madhya Pradesh, IN"
1271582,Garautha,Uttar Pradesh,IN,25.5719,79.29764,Asia/Kolkata,1,"Garautha, Uttar Pradesh, IN"
11875605,Garamur,Assam,IN,26.94891,94.17205,Asia/Kolkata,1,"Garamur, Assam, IN"
1271613,Gannavaram,Andhra Pradesh,IN,16.54092,80.80213,Asia/Kolkata,1,"Gannavaram, Andhra Pradesh, IN"
1271621,Ganjam,Odisha,IN,19.38705,85.05079,Asia/Kolkata,1,"Ganjam, Odisha, IN"
1271616,Ganj Muradabad,Uttar Pradesh,IN,26.95733,80.184,Asia/Kolkata,1,"Ganj Muradabad, Uttar Pradesh, IN"
1272207,Ganj Dundwara,Uttar Pradesh,IN,27.73308,78.94119,Asia/Kolkata,1,"Ganj Dundwara, Uttar Pradesh, IN"
1271630,Ganguvada,Andhra Pradesh,IN,18.66667,84.11667,Asia/Kolkata,1,"Ganguvada, Andhra Pradesh, IN"
1271631,Gangtok,Sikkim,IN,27.32574,88.61216,Asia/Kolkata,1,"Gangtok, Sikkim, IN"
1271642,Gangolli,Karnataka,IN,13.65024,74.67072,Asia/Kolkata,1,"Gangolli, Karnataka, IN"
1271644,Gangoh,Uttar Pradesh,IN,29.78004,77.26346,Asia/Kolkata,1,"Gangoh, Uttar Pradesh, IN"
1271662,Gangawati,Karnataka,IN,15.4313,76.52933,Asia/Kolkata,1,"Gangawati, Karnataka, IN"
1271663,Gangavalli,Tamil Nadu,IN,11.49828,78.64966,Asia/Kolkata,1,"Gangavalli, Tamil Nadu, IN"
1271670,Gangarampur,West Bengal,IN,25.40138,88.52978,Asia/Kolkata,1,"Gangarampur, West Bengal, IN"
1271680,Gangapur,Maharashtra,IN,19.69718,75.01045,Asia/Kolkata,1,"Gangapur, Maharashtra, IN"
1271676,Gangapur,Rajasthan,IN,25.21954,74.26028,Asia/Kolkata,1,"Gangapur, Rajasthan, IN"
1271675,Gangapur,Rajasthan,IN,26.47249,76.71744,Asia/Kolkata,1,"Gangapur, Rajasthan, IN"
1271685,Ganganagar,Rajasthan,IN,29.92009,73.87496,Asia/Kolkata,1,"Ganganagar, Rajasthan, IN"
1271688,Gangakher,Maharashtra,IN,18.96962,76.74946,Asia/Kolkata,1,"Gangakher, Maharashtra, IN"
1271692,Gangaikondan,Tamil Nadu,IN,8.85785,77.78019,Asia/Kolkata,1,"Gangaikondan, Tamil Nadu, IN"
8985894,Gangadharpur,West Bengal,IN,22.76,88.22,Asia/Kolkata,1,"Gangadharpur, West Bengal, IN"
1271715,Gandhinagar,Gujarat,IN,23.21667,72.68333,Asia/Kolkata,1,"Gandhinagar, Gujarat, IN"
1271717,Gandhidham,Gujarat,IN,23.08333,70.13333,Asia/Kolkata,1,"Gandhidham, Gujarat, IN"
1271714,Gandhi Nagar,Tamil Nadu,IN,13.00639,80.25417,Asia/Kolkata,1,"Gandhi Nagar, Tamil Nadu, IN"
1271722,Gandevi,Gujarat,IN,20.81214,72.99811,Asia/Kolkata,1,"Gandevi, Gujarat, IN"
1271729,Gandarbal,Jammu And Kashmir,IN,34.22619,74.77478,Asia/Kolkata,1,"Gandarbal, Jammu And Kashmir, IN"
1271734,Gandai,Chhattisgarh,IN,21.66667,81.10013,Asia/Kolkata,1,"Gandai, Chhattisgarh, IN"
1271771,Galiakot,Rajasthan,IN,23.51995,74.02028,Asia/Kolkata,1,"Galiakot, Rajasthan, IN"
7302833,Gajuwaka,Andhra Pradesh,IN,17.7,83.21667,Asia/Kolkata,1,"Gajuwaka, Andhra Pradesh, IN"
1271780,Gajraula,Uttar Pradesh,IN,28.8457,78.2396,Asia/Kolkata,1,"Gajraula, Uttar Pradesh, IN"
1271789,Gajendragarh,Karnataka,IN,15.73628,75.96976,Asia/Kolkata,1,"Gajendragarh, Karnataka, IN"
1271813,Gagret,Himachal Pradesh,IN,31.65846,76.06144,Asia/Kolkata,1,"Gagret, Himachal Pradesh, IN"
1271819,Gadwal,Telangana,IN,16.23504,77.79556,Asia/Kolkata,1,"Gadwal, Telangana, IN"
1271834,Gadhinglaj,Maharashtra,IN,16.22291,74.3501,Asia/Kolkata,1,"Gadhinglaj, Maharashtra, IN"
1271839,Gadhada,Gujarat,IN,21.96957,71.57828,Asia/Kolkata,1,"Gadhada, Gujarat, IN"
7302810,Gaddi Annaram,Telangana,IN,17.36687,78.5242,Asia/Kolkata,1,"Gaddi Annaram, Telangana, IN"
1271847,Gadarwara,Madhya Pradesh,IN,22.9235,78.7849,Asia/Kolkata,1,"Gadarwara, Madhya Pradesh, IN"
8740017,Gadag-Betageri,Karnataka,IN,15.4167,75.6167,Asia/Kolkata,1,"Gadag-Betageri, Karnataka, IN"
1271850,Gadag,Karnataka,IN,15.42977,75.62971,Asia/Kolkata,1,"Gadag, Karnataka, IN"
1271976,Fyzabad,Uttar Pradesh,IN,26.77549,82.15018,Asia/Kolkata,1,"Fyzabad, Uttar Pradesh, IN"
1260553,French Rocks,Karnataka,IN,12.50094,76.67416,Asia/Kolkata,1,"French Rocks, Karnataka, IN"
1271871,Fort Gloster,West Bengal,IN,22.50444,88.18333,Asia/Kolkata,1,"Fort Gloster, West Bengal, IN"
1271874,Forbesganj,Bihar,IN,26.30253,87.26556,Asia/Kolkata,1,"Forbesganj, Bihar, IN"
1271881,Firozpur Jhirka,Haryana,IN,27.78853,76.94496,Asia/Kolkata,1,"Firozpur Jhirka, Haryana, IN"
1271885,Firozabad,Uttar Pradesh,IN,27.15092,78.39781,Asia/Kolkata,1,"Firozabad, Uttar Pradesh, IN"
1271883,Ferozepore,Punjab,IN,30.92574,74.61311,Asia/Kolkata,1,"Ferozepore, Punjab, IN"
1271888,Ferokh,Kerala,IN,11.17989,75.84141,Asia/Kolkata,1,"Ferokh, Kerala, IN"
1271891,Fazilka,Punjab,IN,30.40207,74.02836,Asia/Kolkata,1,"Fazilka, Punjab, IN"
1271892,Fatwa,Bihar,IN,25.50958,85.30504,Asia/Kolkata,1,"Fatwa, Bihar, IN"
1271900,Fatehpur Sikri,Uttar Pradesh,IN,27.0937,77.66003,Asia/Kolkata,1,"Fatehpur Sikri, Uttar Pradesh, IN"
1271902,Fatehpur Chaurasi,Uttar Pradesh,IN,26.78925,80.26547,Asia/Kolkata,1,"Fatehpur Chaurasi, Uttar Pradesh, IN"
1271912,Fatehpur,Uttar Pradesh,IN,25.92774,80.81266,Asia/Kolkata,1,"Fatehpur, Uttar Pradesh, IN"
1271911,Fatehpur,Uttar Pradesh,IN,27.17281,81.21061,Asia/Kolkata,1,"Fatehpur, Uttar Pradesh, IN"
1271910,Fatehpur,Rajasthan,IN,27.99486,74.95628,Asia/Kolkata,1,"Fatehpur, Rajasthan, IN"
1271923,Fatehgarh Churian,Punjab,IN,31.86431,74.95665,Asia/Kolkata,1,"Fatehgarh Churian, Punjab, IN"
1271925,Fatehgarh,Uttar Pradesh,IN,27.36409,79.63111,Asia/Kolkata,1,"Fatehgarh, Uttar Pradesh, IN"
1271929,Fatehganj West,Uttar Pradesh,IN,28.4662,79.30657,Asia/Kolkata,1,"Fatehganj West, Uttar Pradesh, IN"
1271936,Fatehabad,Uttar Pradesh,IN,27.02645,78.3027,Asia/Kolkata,1,"Fatehabad, Uttar Pradesh, IN"
1271934,Fatehabad,Haryana,IN,29.51525,75.45554,Asia/Kolkata,1,"Fatehabad, Haryana, IN"
1271940,Farrukhnagar,Telangana,IN,17.07787,78.20339,Asia/Kolkata,1,"Farrukhnagar, Telangana, IN"
1271939,Farrukhnagar,Haryana,IN,28.44745,76.82391,Asia/Kolkata,1,"Farrukhnagar, Haryana, IN"
1271942,Farrukhabad,Uttar Pradesh,IN,27.39134,79.5793,Asia/Kolkata,1,"Farrukhabad, Uttar Pradesh, IN"
1271947,Faridpur,Uttar Pradesh,IN,28.20997,79.54149,Asia/Kolkata,1,"Faridpur, Uttar Pradesh, IN"
1271948,Faridnagar,Uttar Pradesh,IN,28.76923,77.62934,Asia/Kolkata,1,"Faridnagar, Uttar Pradesh, IN"
1271949,Faridkot,Punjab,IN,30.67399,74.75579,Asia/Kolkata,1,"Faridkot, Punjab, IN"
1271951,Faridabad,Haryana,IN,28.41124,77.31316,Asia/Kolkata,1,"Faridabad, Haryana, IN"
1271954,Farakka,West Bengal,IN,24.81667,87.9,Asia/Kolkata,1,"Farakka, West Bengal, IN"
1271956,Farah,Uttar Pradesh,IN,27.32081,77.76185,Asia/Kolkata,1,"Farah, Uttar Pradesh, IN"
1271965,Falakata,West Bengal,IN,26.51963,89.20423,Asia/Kolkata,1,"Falakata, West Bengal, IN"
1271975,Faizpur,Maharashtra,IN,21.16766,75.86006,Asia/Kolkata,1,"Faizpur, Maharashtra, IN"
1271984,Ettaiyapuram,Tamil Nadu,IN,9.14405,77.99066,Asia/Kolkata,1,"Ettaiyapuram, Tamil Nadu, IN"
1271985,Etikoppaka,Andhra Pradesh,IN,17.5,82.73333,Asia/Kolkata,1,"Etikoppaka, Andhra Pradesh, IN"
1271987,Etawah,Uttar Pradesh,IN,26.77615,79.02133,Asia/Kolkata,1,"Etawah, Uttar Pradesh, IN"
1275582,Etawa,Madhya Pradesh,IN,24.18351,78.20289,Asia/Kolkata,1,"Etawa, Madhya Pradesh, IN"
1272001,Erumaippatti,Tamil Nadu,IN,11.14671,78.28996,Asia/Kolkata,1,"Erumaippatti, Tamil Nadu, IN"
1272008,Erraguntla,Andhra Pradesh,IN,14.63853,78.53974,Asia/Kolkata,1,"Erraguntla, Andhra Pradesh, IN"
1272013,Erode,Tamil Nadu,IN,11.3428,77.72741,Asia/Kolkata,1,"Erode, Tamil Nadu, IN"
1272022,Erattupetta,Kerala,IN,9.68747,76.77891,Asia/Kolkata,1,"Erattupetta, Kerala, IN"
1272023,Eraniel,Tamil Nadu,IN,8.20589,77.31726,Asia/Kolkata,1,"Eraniel, Tamil Nadu, IN"
1272025,Erandol,Maharashtra,IN,20.92206,75.32641,Asia/Kolkata,1,"Erandol, Maharashtra, IN"
1272027,Eral,Tamil Nadu,IN,8.62584,78.02282,Asia/Kolkata,1,"Eral, Tamil Nadu, IN"
1272045,Emmiganur,Andhra Pradesh,IN,15.77203,77.48345,Asia/Kolkata,1,"Emmiganur, Andhra Pradesh, IN"
1272052,Elur,Kerala,IN,10.06667,76.28333,Asia/Kolkata,1,"Elur, Kerala, IN"
1272053,Elumalai,Tamil Nadu,IN,9.86501,77.69923,Asia/Kolkata,1,"Elumalai, Tamil Nadu, IN"
1272051,Ellore,Andhra Pradesh,IN,16.71311,81.10437,Asia/Kolkata,1,"Ellore, Andhra Pradesh, IN"
1272061,Ellenabad,Haryana,IN,29.45282,74.66122,Asia/Kolkata,1,"Ellenabad, Haryana, IN"
1272074,Elayirampannai,Tamil Nadu,IN,9.27033,77.82494,Asia/Kolkata,1,"Elayirampannai, Tamil Nadu, IN"
1272084,Elamanchili,Andhra Pradesh,IN,17.54907,82.85749,Asia/Kolkata,1,"Elamanchili, Andhra Pradesh, IN"
1272101,Egra,West Bengal,IN,21.89947,87.53794,Asia/Kolkata,1,"Egra, West Bengal, IN"
7283585,Edakkulam,Kerala,IN,10.6102,76.18352,Asia/Kolkata,1,"Edakkulam, Kerala, IN"
1272140,Dwarka,Gujarat,IN,22.23944,68.96778,Asia/Kolkata,1,"Dwarka, Gujarat, IN"
1272145,Dwarahat,Uttarakhand,IN,29.77785,79.42731,Asia/Kolkata,1,"Dwarahat, Uttarakhand, IN"
1272156,Dusi,Tamil Nadu,IN,12.77574,79.67892,Asia/Kolkata,1,"Dusi, Tamil Nadu, IN"
1272177,Durgapur,Maharashtra,IN,20.0054,79.30273,Asia/Kolkata,1,"Durgapur, Maharashtra, IN"
1272175,Durgapur,West Bengal,IN,23.51583,87.30801,Asia/Kolkata,1,"Durgapur, West Bengal, IN"
1272181,Durg,Chhattisgarh,IN,21.19147,81.27619,Asia/Kolkata,1,"Durg, Chhattisgarh, IN"
1272202,Dungarpur,Gujarat,IN,21.28777,71.7556,Asia/Kolkata,1,"Dungarpur, Gujarat, IN"
1272201,Dungarpur,Rajasthan,IN,23.84306,73.71466,Asia/Kolkata,1,"Dungarpur, Rajasthan, IN"
1272225,Dumraon,Bihar,IN,25.55265,84.15149,Asia/Kolkata,1,"Dumraon, Bihar, IN"
1272229,Dumra,Bihar,IN,26.56708,85.5204,Asia/Kolkata,1,"Dumra, Bihar, IN"
1272237,Dumka,Jharkhand,IN,24.26778,87.24855,Asia/Kolkata,1,"Dumka, Jharkhand, IN"
1348739,Dumjor,West Bengal,IN,22.61993,88.24566,Asia/Kolkata,1,"Dumjor, West Bengal, IN"
1272242,Dum Duma,Assam,IN,27.56884,95.55664,Asia/Kolkata,1,"Dum Duma, Assam, IN"
1272259,Duliagaon,Assam,IN,27.37227,95.30754,Asia/Kolkata,1,"Duliagaon, Assam, IN"
1272277,Dugda,Jharkhand,IN,23.74516,86.17175,Asia/Kolkata,1,"Dugda, Jharkhand, IN"
1272453,Dugadda,Uttarakhand,IN,29.80673,78.61109,Asia/Kolkata,1,"Dugadda, Uttarakhand, IN"
1272302,Dudhi,Uttar Pradesh,IN,24.21357,83.24067,Asia/Kolkata,1,"Dudhi, Uttar Pradesh, IN"
1272307,Dudhani,Maharashtra,IN,17.35792,76.36688,Asia/Kolkata,1,"Dudhani, Maharashtra, IN"
1272320,Dubrajpur,West Bengal,IN,23.7902,87.37648,Asia/Kolkata,1,"Dubrajpur, West Bengal, IN"
1272358,Dostpur,Uttar Pradesh,IN,26.27486,82.47091,Asia/Kolkata,1,"Dostpur, Uttar Pradesh, IN"
1272367,Dornakal,Telangana,IN,17.44475,80.14905,Asia/Kolkata,1,"Dornakal, Telangana, IN"
1272375,Doraha,Punjab,IN,30.79953,76.02355,Asia/Kolkata,1,"Doraha, Punjab, IN"
1272396,Dongargarh,Chhattisgarh,IN,21.18893,80.75459,Asia/Kolkata,1,"Dongargarh, Chhattisgarh, IN"
1272400,Dongargaon,Chhattisgarh,IN,20.97172,80.85077,Asia/Kolkata,1,"Dongargaon, Chhattisgarh, IN"
1272411,Dondaicha,Maharashtra,IN,21.3236,74.56804,Asia/Kolkata,1,"Dondaicha, Maharashtra, IN"
1272423,Dombivli,Maharashtra,IN,19.21667,73.08333,Asia/Kolkata,1,"Dombivli, Maharashtra, IN"
1272444,Doiwala,Uttarakhand,IN,30.17667,78.11659,Asia/Kolkata,1,"Doiwala, Uttarakhand, IN"
1272446,Dohrighat,Uttar Pradesh,IN,26.27217,83.50916,Asia/Kolkata,1,"Dohrighat, Uttar Pradesh, IN"
1273687,Dohad,Gujarat,IN,22.83283,74.25986,Asia/Kolkata,1,"Dohad, Gujarat, IN"
1272473,Doddaballapura,Karnataka,IN,13.29452,77.53777,Asia/Kolkata,1,"Doddaballapura, Karnataka, IN"
1272476,Doda,Jammu And Kashmir,IN,33.14916,75.54746,Asia/Kolkata,1,"Doda, Jammu And Kashmir, IN"
1272502,Diu,Dadra And Nagar Haveli And Daman And Diu,IN,20.71405,70.98224,Asia/Kolkata,1,"Diu, Dadra And Nagar Haveli And Daman And Diu, IN"
1272508,Dispur,Assam,IN,26.13564,91.80069,Asia/Kolkata,1,"Dispur, Assam, IN"
1272513,Disa,Gujarat,IN,24.25612,72.17928,Asia/Kolkata,1,"Disa, Gujarat, IN"
1272517,Dirba,Punjab,IN,30.07222,75.99607,Asia/Kolkata,1,"Dirba, Punjab, IN"
1272525,Diphu,Assam,IN,25.84341,93.43116,Asia/Kolkata,1,"Diphu, Assam, IN"
1272532,Dinhata,West Bengal,IN,26.13526,89.46129,Asia/Kolkata,1,"Dinhata, West Bengal, IN"
1272540,Dindori,Madhya Pradesh,IN,22.94141,81.07975,Asia/Kolkata,1,"Dindori, Madhya Pradesh, IN"
1272543,Dindigul,Tamil Nadu,IN,10.36896,77.98036,Asia/Kolkata,1,"Dindigul, Tamil Nadu, IN"
1273581,Dinapore,Bihar,IN,25.63705,85.04794,Asia/Kolkata,1,"Dinapore, Bihar, IN"
1272546,Dinanagar,Punjab,IN,32.13664,75.47291,Asia/Kolkata,1,"Dinanagar, Punjab, IN"
1272552,Dimapur,Nagaland,IN,25.91174,93.7217,Asia/Kolkata,1,"Dimapur, Nagaland, IN"
1272587,Diguvametta,Andhra Pradesh,IN,15.39507,78.8293,Asia/Kolkata,1,"Diguvametta, Andhra Pradesh, IN"
1272596,Digras,Maharashtra,IN,20.1035,77.71846,Asia/Kolkata,1,"Digras, Maharashtra, IN"
1272606,Diglur,Maharashtra,IN,18.54829,77.57695,Asia/Kolkata,1,"Diglur, Maharashtra, IN"
1272610,Dighwara,Bihar,IN,25.74434,85.01003,Asia/Kolkata,1,"Dighwara, Bihar, IN"
1272625,Digha,West Bengal,IN,21.62776,87.51965,Asia/Kolkata,1,"Digha, West Bengal, IN"
1272629,Digboi,Assam,IN,27.39321,95.61839,Asia/Kolkata,1,"Digboi, Assam, IN"
1272634,Digapahandi,Odisha,IN,19.37275,84.57184,Asia/Kolkata,1,"Digapahandi, Odisha, IN"
1272639,Dig,Rajasthan,IN,27.47188,77.32564,Asia/Kolkata,1,"Dig, Rajasthan, IN"
1272640,Didwana,Rajasthan,IN,27.40096,74.57537,Asia/Kolkata,1,"Didwana, Rajasthan, IN"
1272646,Dicholi,Goa,IN,15.59319,73.94571,Asia/Kolkata,1,"Dicholi, Goa, IN"
1272648,Dibrugarh,Assam,IN,27.47989,94.90837,Asia/Kolkata,1,"Dibrugarh, Assam, IN"
1272653,Dibai,Uttar Pradesh,IN,28.20849,78.26173,Asia/Kolkata,1,"Dibai, Uttar Pradesh, IN"
1272657,Diamond Harbour,West Bengal,IN,22.19101,88.19047,Asia/Kolkata,1,"Diamond Harbour, West Bengal, IN"
1272660,Dhuwaran,Gujarat,IN,22.23779,72.7591,Asia/Kolkata,1,"Dhuwaran, Gujarat, IN"
1272670,Dhuri,Punjab,IN,30.36846,75.86791,Asia/Kolkata,1,"Dhuri, Punjab, IN"
1272674,Dhupgari,West Bengal,IN,26.58904,89.00732,Asia/Kolkata,1,"Dhupgari, West Bengal, IN"
1272689,Dhulian,West Bengal,IN,24.68127,87.9535,Asia/Kolkata,1,"Dhulian, West Bengal, IN"
1272691,Dhulia,Maharashtra,IN,20.9013,74.77737,Asia/Kolkata,1,"Dhulia, Maharashtra, IN"
1348780,Dhulagari,West Bengal,IN,22.58213,88.171,Asia/Kolkata,1,"Dhulagari, West Bengal, IN"
1272694,Dhuburi,Assam,IN,26.01856,89.98564,Asia/Kolkata,1,"Dhuburi, Assam, IN"
1272699,Dhrol,Gujarat,IN,22.567,70.41769,Asia/Kolkata,1,"Dhrol, Gujarat, IN"
1272701,Dhrangadhra,Gujarat,IN,22.99167,71.46793,Asia/Kolkata,1,"Dhrangadhra, Gujarat, IN"
1272720,Dhoraji,Gujarat,IN,21.73359,70.45004,Asia/Kolkata,1,"Dhoraji, Gujarat, IN"
1272722,Dhone,Andhra Pradesh,IN,15.3952,77.8715,Asia/Kolkata,1,"Dhone, Andhra Pradesh, IN"
1272733,Dholka,Gujarat,IN,22.72732,72.44128,Asia/Kolkata,1,"Dholka, Gujarat, IN"
1272744,Dhola,Gujarat,IN,21.88129,71.77269,Asia/Kolkata,1,"Dhola, Gujarat, IN"
1272768,Dhing,Assam,IN,26.46793,92.47336,Asia/Kolkata,1,"Dhing, Assam, IN"
1272771,Dhilwan,Punjab,IN,31.51432,75.34574,Asia/Kolkata,1,"Dhilwan, Punjab, IN"
